Time_offload,Time_process,Time_reply,Time_e2e
13.31,419.07,2.57,434.95
1.77,53.85,2.43,58.05
1.76,50.04,2.52,54.32
1.78,50.25,2.51,54.55
1.80,50.71,2.50,55.01
1.78,50.28,2.46,54.51
1.75,49.42,2.46,53.63
1.79,53.01,2.52,57.32
1.79,49.68,2.48,53.95
1.78,49.13,2.45,53.36
1.76,49.33,2.45,53.55
1.75,49.33,2.44,53.52
1.76,49.41,2.51,53.68
1.78,49.30,2.51,53.59
1.81,51.00,2.52,55.33
1.78,49.63,2.50,53.91
1.78,49.59,2.50,53.87
1.78,49.17,2.46,53.42
1.76,49.24,2.45,53.45
1.77,49.41,2.48,53.66
1.78,49.26,2.45,53.49
1.78,49.78,2.77,54.33
1.83,49.68,2.47,53.97
1.78,49.41,2.46,53.65
1.75,49.43,2.52,53.70
1.84,49.11,2.50,53.45
1.80,49.42,2.46,53.67
1.76,49.44,2.48,53.68
1.78,49.02,2.48,53.28
1.77,49.50,2.48,53.75
1.78,49.39,2.53,53.70
1.77,50.36,2.49,54.62
1.77,51.28,2.45,55.50
1.76,49.49,2.45,53.70
1.77,49.30,2.48,53.55
1.79,49.40,2.47,53.65
1.75,49.58,2.45,53.78
1.76,49.23,2.47,53.46
1.76,50.05,2.46,54.28
1.77,50.89,2.49,55.15
1.77,49.42,2.44,53.63
1.75,49.36,2.46,53.56
1.75,49.27,2.43,53.45
1.75,50.85,2.45,55.05
1.76,49.62,2.48,53.86
1.76,49.50,2.49,53.76
1.82,51.79,2.60,56.21
1.80,49.63,2.50,53.94
1.77,49.73,2.57,54.08
1.78,50.95,2.50,55.22
1.81,49.74,2.47,54.03
1.77,49.75,2.48,54.01
1.76,49.34,2.51,53.61
1.78,49.61,2.49,53.88
1.76,49.35,2.46,53.57
1.77,50.91,2.57,55.25
1.80,51.37,2.43,55.60
1.79,49.57,2.47,53.82
1.76,49.69,2.53,53.99
1.79,49.52,2.55,53.85
1.81,49.80,2.46,54.07
1.77,49.75,2.44,53.96
1.74,49.84,2.51,54.09
1.78,49.50,2.46,53.74
1.76,49.52,2.55,53.84
1.78,49.49,2.48,53.74
1.77,51.11,2.53,55.40
1.79,49.55,2.47,53.81
1.77,49.71,2.50,53.98
1.75,49.70,2.49,53.94
1.79,49.62,2.48,53.90
1.76,49.55,2.49,53.80
1.77,49.47,2.46,53.70
1.77,49.43,2.50,53.69
1.77,49.83,2.47,54.07
1.77,49.98,2.42,54.17
1.75,49.61,2.44,53.79
1.79,49.35,2.45,53.59
1.77,49.28,2.45,53.50
1.77,49.18,2.45,53.40
1.76,49.24,2.50,53.50
1.77,49.59,2.48,53.84
1.74,49.47,2.50,53.71
1.76,49.59,2.45,53.79
1.77,52.15,2.46,56.38
1.75,51.72,2.64,56.11
1.87,49.65,2.51,54.04
1.77,49.38,2.49,53.64
1.81,49.29,2.50,53.60
1.77,49.75,2.48,54.01
1.76,69.47,4.46,75.68
2.64,50.72,2.51,55.87
1.76,49.93,2.51,54.20
1.75,49.49,2.52,53.76
1.77,49.43,2.50,53.69
1.77,49.58,2.52,53.86
1.78,49.62,2.46,53.86
1.75,49.32,2.48,53.55
1.74,49.46,2.55,53.75
1.74,49.35,1.03,52.12
