Time_offload,Time_process,Time_reply,Time_e2e
68.17,1386.28,3.78,1458.23
17.12,1386.26,3.88,1407.25
44.58,10.89,0.78,56.26
8.19,10.88,0.86,19.93
44.60,8.24,0.67,53.51
2.92,8.23,0.75,11.90
54.08,11.51,0.62,66.22
16.74,11.49,0.70,28.94
59.82,10.04,0.74,70.59
16.51,10.02,0.81,27.35
60.60,11.01,0.57,72.18
16.70,10.99,0.64,28.33
60.43,10.98,0.52,71.92
16.73,10.96,0.59,28.28
60.61,10.85,0.52,71.98
16.71,10.83,0.60,28.15
49.54,10.64,0.76,60.94
5.87,10.63,0.84,17.34
53.68,11.25,0.67,65.60
16.46,11.23,0.74,28.44
59.91,10.87,0.53,71.32
16.68,10.85,0.61,28.14
60.42,10.95,0.52,71.88
16.69,10.93,0.59,28.21
60.64,10.79,0.52,71.95
16.79,10.77,0.60,28.16
40.45,12.06,0.69,53.20
3.45,12.05,0.78,16.29
60.72,10.99,0.54,72.24
16.70,10.97,0.61,28.28
60.52,11.18,0.78,72.48
16.66,11.16,0.86,28.68
47.77,13.32,0.77,61.86
10.03,13.30,0.85,24.18
58.82,10.99,0.56,70.36
16.38,10.97,0.63,27.98
60.68,10.60,0.50,71.78
16.76,10.59,0.57,27.92
51.88,9.76,0.81,62.45
9.94,9.75,0.90,20.59
39.81,10.30,0.67,50.78
2.85,10.30,0.75,13.90
58.34,7.85,0.54,66.73
13.03,7.84,0.62,21.49
57.52,11.16,0.58,69.25
16.68,11.14,0.65,28.47
60.49,11.02,0.52,72.04
16.59,11.01,0.59,28.19
47.54,13.18,0.83,61.55
3.80,13.18,0.90,17.88
40.16,11.36,0.69,52.21
3.16,11.35,0.77,15.28
60.73,10.98,0.56,72.26
16.59,10.96,0.63,28.18
60.52,10.86,0.53,71.91
16.73,10.84,0.61,28.18
60.48,10.97,0.55,72.00
16.64,10.95,0.62,28.22
60.34,10.83,0.52,71.69
16.56,10.81,0.62,27.99
60.41,10.82,0.51,71.75
16.60,10.81,0.59,28.00
44.10,8.53,0.71,53.35
4.58,8.53,0.81,13.92
58.28,7.82,0.55,66.66
13.65,7.82,0.63,22.09
55.28,10.78,0.52,66.58
16.81,10.77,0.58,28.15
60.64,11.01,0.55,72.20
16.58,11.00,0.63,28.20
54.85,7.84,0.53,63.22
11.08,7.84,0.60,19.52
52.09,11.95,0.61,64.65
14.98,11.93,0.69,27.59
59.87,10.93,0.55,71.35
16.50,10.92,0.62,28.04
60.42,10.84,0.52,71.78
16.63,10.83,0.59,28.06
41.36,8.74,0.78,50.88
3.09,8.74,0.86,12.68
61.25,11.14,0.62,73.01
16.65,11.13,0.70,28.47
60.36,11.09,0.67,72.12
16.66,11.08,0.74,28.47
60.03,11.53,0.70,72.26
16.38,11.51,0.78,28.66
53.70,12.78,0.56,67.04
10.71,12.76,0.63,24.11
59.69,11.17,0.55,71.41
16.49,11.15,0.63,28.26
47.98,13.07,0.64,61.69
10.96,13.04,0.72,24.72
59.03,11.01,0.54,70.58
16.37,11.00,0.61,27.97
49.29,11.30,0.82,61.42
5.58,11.29,0.91,17.78
53.78,11.63,0.66,66.07
16.35,11.61,0.74,28.70
59.74,10.67,0.51,70.92
16.62,10.65,0.59,27.86
60.53,11.13,0.56,72.21
16.60,11.11,0.63,28.34
40.86,8.67,0.73,50.26
3.12,8.67,0.81,12.59
57.29,7.81,0.56,65.66
12.45,7.80,0.63,20.89
61.04,10.99,0.53,72.56
16.66,10.97,0.60,28.23
60.22,11.35,0.72,72.30
16.46,11.33,0.80,28.59
45.41,8.22,0.66,54.29
2.82,8.21,0.73,11.77
46.94,10.36,0.60,57.89
9.78,10.35,0.67,20.79
59.63,11.00,0.54,71.18
16.44,10.99,0.62,28.04
60.33,10.86,0.51,71.70
16.64,10.85,0.59,28.07
60.13,11.01,0.55,71.70
16.51,10.99,0.62,28.13
56.62,8.28,0.74,65.65
13.12,8.28,0.82,22.22
58.48,8.47,0.74,67.69
13.91,8.47,0.82,23.20
46.39,9.29,0.77,56.45
6.03,9.27,0.85,16.16
