Created,Deserialized,Processing,Processed,Finished
1714380105.8060842,1714380105.9314163,1714380105.9333115,1714380105.9501064,1714380105.940109
1714380105.844639,1714380105.9504302,1714380105.9523437,1714380105.96928,1714380105.967742
1714380105.882875,1714380105.9695623,1714380105.971471,1714380105.9880095,1714380105.977758
1714380105.9214861,1714380106.1722462,1714380106.1745045,1714380106.1900735,1714380106.1873422
1714380105.963885,1714380106.1902742,1714380106.1921651,1714380106.2077236,1714380106.2065449
1714380106.002531,1714380106.2792056,1714380106.2810342,1714380106.2964945,1714380106.287313
1714380106.039501,1714380106.296696,1714380106.2985253,1714380106.3139997,1714380106.3086998
1714380106.0762749,1714380106.3857343,1714380106.3876457,1714380106.4030886,1714380106.394141
1714380106.114038,1714380106.4032834,1714380106.4051301,1714380106.4205968,1714380106.40989
1714380106.152617,1714380106.5812814,1714380106.5831249,1714380106.5985913,1714380106.588589
1714380106.190938,1714380106.5988033,1714380106.600645,1714380106.6160872,1714380106.6080651
1714380106.228517,1714380106.6162844,1714380106.6181195,1714380106.6335728,1714380106.6233568
1714380106.265955,1714380106.7221818,1714380106.724041,1714380106.7398183,1714380106.731597
1714380106.302953,1714380106.8302996,1714380106.8322392,1714380106.8482013,1714380106.841215
1714380106.339566,1714380106.848536,1714380106.8504925,1714380106.86647,1714380106.857878
1714380106.376766,1714380107.0093012,1714380107.0111542,1714380107.0265799,1714380107.020659
1714380106.413692,1714380107.0267777,1714380107.0286558,1714380107.0440855,1714380107.0399702
1714380106.450892,1714380107.0442834,1714380107.0461047,1714380107.061599,1714380107.0584981
1714380106.489611,1714380107.1862442,1714380107.188099,1714380107.2035778,1714380107.1936698
1714380106.526728,1714380107.2037883,1714380107.205644,1714380107.2210805,1714380107.2172658
1714380106.564407,1714380107.362464,1714380107.364319,1714380107.3797536,1714380107.3732429
1714380106.657633,1714380107.3799522,1714380107.3818252,1714380107.3972611,1714380107.387427
1714380106.758195,1714380107.397459,1714380107.3992958,1714380107.4147522,1714380107.4107509
1714380106.795692,1714380107.5559902,1714380107.5578291,1714380107.573309,1714380107.5642948
1714380106.833287,1714380107.5735188,1714380107.5753665,1714380107.590853,1714380107.581983
1714380106.927132,1714380107.5910678,1714380107.5929072,1714380107.6083596,1714380107.6010711
1714380106.964673,1714380107.7513096,1714380107.7531388,1714380107.7686014,1714380107.759228
1714380107.0502248,1714380107.768803,1714380107.770692,1714380107.786143,1714380107.7768269
1714380107.088811,1714380107.9275873,1714380107.929427,1714380107.9448645,1714380107.941581
1714380107.1404438,1714380107.9450753,1714380107.946917,1714380107.9624085,1714380107.953418
1714380107.230309,1714380107.9626033,1714380107.9644544,1714380107.9798956,1714380107.969578
1714380107.268821,1714380108.1046045,1714380108.1065,1714380108.1219602,1714380108.112622
1714380107.306294,1714380108.1221638,1714380108.1240356,1714380108.1394935,1714380108.132294
1714380107.406712,1714380108.28088,1714380108.282768,1714380108.298215,1714380108.288117
1714380107.445444,1714380108.2984252,1714380108.3002949,1714380108.3157413,1714380108.305516
1714380107.4834151,1714380108.315936,1714380108.3177598,1714380108.3332236,1714380108.323064
1714380107.5401442,1714380108.4933653,1714380108.49531,1714380108.5112734,1714380108.501024
1714380107.597546,1714380108.511582,1714380108.513501,1714380108.5292163,1714380108.519254
1714380107.6340952,1714380108.5295153,1714380108.5314002,1714380108.5469356,1714380108.539632
1714380107.6707358,1714380108.672822,1714380108.6747105,1714380108.6901624,1714380108.68118
1714380107.708642,1714380108.690364,1714380108.6922514,1714380108.70774,1714380108.69903
1714380107.7847428,1714380108.8501918,1714380108.8521264,1714380108.8678577,1714380108.8642461
1714380107.823444,1714380108.8681033,1714380108.8699956,1714380108.8854945,1714380108.879789
1714380107.861013,1714380108.8857129,1714380108.8876107,1714380108.9034958,1714380108.893666
1714380107.899533,1714380109.0302668,1714380109.0321467,1714380109.0476205,1714380109.038133
1714380107.9377651,1714380109.0478468,1714380109.0496817,1714380109.0651937,1714380109.055491
1714380107.974984,1714380109.2068708,1714380109.2087097,1714380109.2241564,1714380109.215314
1714380108.012532,1714380109.2243536,1714380109.2262187,1714380109.241691,1714380109.232289
1714380108.050501,1714380109.241928,1714380109.2438037,1714380109.2592673,1714380109.249724
1714380108.0880132,1714380109.4195242,1714380109.4213958,1714380109.4369497,1714380109.426713
1714380108.125649,1714380109.4371622,1714380109.439042,1714380109.454532,1714380109.4447381
1714380108.16365,1714380109.4547365,1714380109.456617,1714380109.4720933,1714380109.4627872
