Time_offload,Time_process,Time_reply,Time_e2e
28.52,1399.36,12.24,1440.11
11.57,15.73,0.94,28.24
11.23,14.40,0.88,26.52
11.19,14.14,0.87,26.20
11.11,14.18,0.90,26.20
11.16,14.22,0.96,26.34
11.21,14.31,0.91,26.43
11.18,14.30,0.87,26.35
11.27,14.79,1.01,27.08
11.23,14.08,0.97,26.27
11.19,14.25,0.93,26.36
11.20,14.32,0.92,26.44
11.09,14.22,0.90,26.21
11.37,14.99,1.10,27.46
11.49,15.02,1.07,27.58
11.20,14.30,0.90,26.40
11.27,14.31,0.98,26.55
11.15,14.32,0.88,26.35
11.23,14.35,0.91,26.48
11.13,14.33,0.97,26.43
11.10,14.36,0.85,26.31
11.17,14.29,0.89,26.35
11.14,14.39,0.91,26.44
11.28,14.25,0.89,26.41
11.57,14.16,1.00,26.73
11.33,14.86,1.03,27.22
11.23,14.47,0.89,26.59
11.15,14.22,0.89,26.26
11.16,14.26,0.93,26.35
11.17,14.15,0.94,26.27
11.10,14.41,0.88,26.38
11.25,14.33,0.88,26.46
11.16,14.02,0.87,26.06
11.24,14.96,1.18,27.38
11.41,15.05,1.17,27.63
11.32,14.72,1.04,27.09
11.18,14.46,0.89,26.53
11.18,14.27,0.88,26.33
11.44,15.17,1.18,27.79
11.48,14.84,1.13,27.46
11.49,14.76,1.01,27.26
11.17,14.25,0.93,26.34
11.27,14.42,0.87,26.56
11.11,14.20,0.87,26.19
11.23,14.39,0.96,26.58
11.14,14.32,0.92,26.38
11.14,14.33,0.88,26.36
11.21,13.92,0.95,26.08
11.18,14.33,0.89,26.40
11.20,14.31,0.97,26.47
11.17,14.87,1.31,27.34
11.23,14.81,1.00,27.04
11.24,14.38,0.95,26.57
11.19,14.35,0.89,26.43
11.16,14.26,0.95,26.37
11.25,13.94,0.92,26.11
11.12,14.27,0.88,26.28
11.11,14.25,0.93,26.30
11.27,14.30,0.90,26.46
11.18,14.22,0.95,26.35
