Time_offload,Time_process,Time_reply,Time_e2e
6.29,0.77,0.11,7.17
6.97,0.63,0.09,7.69
6.45,0.62,0.12,7.19
6.44,0.65,0.10,7.19
6.65,0.61,0.09,7.36
6.10,0.65,0.12,6.88
6.76,0.63,0.10,7.49
3.74,1.13,0.18,5.05
7.01,0.64,0.13,7.78
6.69,0.63,0.09,7.41
1.54,0.61,0.09,2.25
1.64,0.65,0.12,2.41
6.08,0.62,0.10,6.81
6.66,0.62,0.09,7.37
6.73,0.63,0.09,7.45
6.48,0.62,0.09,7.18
5.27,0.64,0.13,6.04
6.44,0.64,0.13,7.21
6.74,0.62,0.09,7.45
6.77,0.61,0.09,7.47
