Time_offload,Time_process,Time_reply,Time_e2e
17.50,1401.83,3.50,1422.83
3.05,5.58,0.45,9.08
2.88,4.77,0.41,8.07
3.48,4.75,0.39,8.63
4.45,4.98,0.39,9.81
5.06,4.85,0.37,10.27
5.31,5.30,0.37,10.98
5.00,5.19,0.38,10.57
4.85,5.13,0.39,10.37
4.83,5.06,0.39,10.28
3.41,5.99,0.59,9.98
4.34,5.67,0.59,10.59
2.99,6.06,0.52,9.58
4.23,5.01,0.42,9.66
4.81,5.15,0.38,10.34
3.03,4.71,0.40,8.14
3.92,5.31,0.40,9.63
4.92,5.22,0.38,10.53
4.78,5.11,0.39,10.28
4.79,5.04,0.41,10.24
5.07,5.21,0.42,10.69
4.99,5.12,0.40,10.52
4.84,5.09,0.39,10.33
4.84,5.07,0.39,10.30
4.89,5.31,0.50,10.69
3.04,5.74,0.56,9.33
2.94,5.15,0.49,8.59
3.08,5.68,0.54,9.29
3.27,5.05,0.45,8.76
2.85,4.79,0.41,8.05
2.96,5.51,0.51,8.98
4.63,5.51,0.54,10.67
3.06,5.79,0.59,9.44
4.48,5.61,0.49,10.58
4.39,5.14,0.40,9.93
4.66,5.05,0.36,10.07
5.07,4.85,0.34,10.27
5.26,5.21,0.36,10.83
4.94,5.07,0.36,10.37
4.53,4.91,0.37,9.81
5.07,5.17,0.36,10.59
4.93,5.17,0.37,10.47
4.91,5.02,0.36,10.30
5.16,5.18,0.36,10.70
5.01,5.08,0.37,10.46
4.86,5.07,0.35,10.28
5.23,5.26,0.36,10.85
4.93,5.10,0.36,10.39
4.93,5.06,0.36,10.34
5.15,5.28,0.38,10.82
4.90,5.16,0.36,10.42
4.91,5.03,0.36,10.30
5.26,5.25,0.35,10.86
4.97,5.72,0.53,11.22
4.57,5.70,0.51,10.77
3.61,5.58,0.58,9.77
4.51,5.09,0.40,9.99
4.59,5.03,0.38,10.00
2.81,4.73,0.39,7.93
3.61,5.55,0.39,9.55
4.90,5.16,0.37,10.44
4.93,5.07,0.36,10.35
4.23,4.91,0.37,9.50
4.97,5.09,0.39,10.45
4.97,5.01,0.37,10.35
5.18,5.22,0.36,10.77
4.96,5.06,0.36,10.37
5.29,4.88,0.37,10.54
5.40,5.23,0.35,10.98
5.04,5.14,0.36,10.54
4.90,5.04,0.36,10.30
2.79,4.71,0.38,7.88
2.83,4.72,0.36,7.92
2.84,4.60,0.39,7.83
2.83,5.25,0.51,8.59
3.05,5.37,0.43,8.86
4.78,5.17,0.37,10.32
4.86,5.06,0.36,10.28
5.18,5.23,0.36,10.77
4.95,5.11,0.37,10.43
4.93,5.17,0.36,10.46
4.83,5.12,0.36,10.31
4.87,5.01,0.35,10.24
5.18,5.21,0.36,10.76
4.95,5.09,0.36,10.40
4.15,4.77,0.36,9.29
4.98,5.03,0.35,10.37
5.22,5.18,0.36,10.77
4.95,5.15,0.39,10.49
4.86,5.03,0.36,10.25
5.18,5.18,0.35,10.71
4.95,5.17,0.36,10.48
4.89,5.05,0.39,10.33
5.13,5.21,0.39,10.73
4.94,5.10,0.37,10.40
4.96,5.00,0.35,10.31
5.22,5.20,0.35,10.77
4.92,5.08,0.37,10.37
3.31,5.15,0.56,9.02
4.69,5.75,0.55,10.99
3.25,5.67,0.49,9.41
4.44,5.08,0.39,9.91
4.67,5.03,0.39,10.09
2.79,4.79,0.39,7.97
5.16,4.85,0.37,10.38
5.27,5.34,0.38,10.98
5.02,5.11,0.39,10.52
4.88,5.15,0.38,10.41
4.13,4.73,0.39,9.25
4.86,5.18,0.37,10.41
4.84,5.08,0.37,10.29
4.81,5.02,0.36,10.19
5.18,5.27,0.36,10.81
4.86,5.16,0.37,10.40
4.93,5.10,0.37,10.40
2.81,4.68,0.38,7.87
2.82,4.71,0.49,8.02
3.01,5.58,0.51,9.09
4.81,5.21,0.42,10.44
4.80,5.02,0.39,10.21
5.11,5.47,0.44,11.03
2.96,5.54,0.54,9.04
3.13,5.13,0.47,8.73
