Time_offload,Time_process,Time_reply,Time_e2e
2.86,1385.37,3.66,1391.89
3.31,5.50,0.41,9.22
2.86,4.70,0.41,7.97
3.54,7.39,0.62,11.55
2.85,6.39,0.54,9.79
13.85,7.12,0.42,21.39
13.10,7.23,0.41,20.73
13.50,7.53,0.57,21.60
11.82,7.37,0.48,19.67
13.11,7.41,0.39,20.92
2.84,4.74,0.37,7.95
9.61,8.33,0.43,18.36
5.21,7.12,0.54,12.87
3.06,5.77,0.54,9.37
12.58,7.48,0.41,20.47
13.58,6.92,0.37,20.87
13.75,6.99,0.35,21.08
5.30,6.44,0.60,12.34
3.44,8.02,0.60,12.06
12.36,7.19,0.41,19.97
13.53,7.00,0.38,20.91
13.85,6.88,0.36,21.08
2.86,6.96,0.64,10.47
7.08,6.37,0.58,14.02
11.71,8.01,0.51,20.22
4.33,5.56,0.50,10.40
4.50,8.55,0.49,13.54
12.34,7.06,0.40,19.80
13.50,6.89,0.37,20.77
13.84,6.91,0.37,21.12
13.97,6.90,0.36,21.23
7.02,4.67,0.37,12.06
2.81,5.15,0.47,8.43
10.90,7.49,0.44,18.83
12.21,7.02,0.39,19.62
13.68,6.92,0.35,20.95
13.98,6.52,0.32,20.83
14.00,6.79,0.36,21.15
13.83,6.88,0.36,21.07
13.65,6.86,0.37,20.87
13.73,6.87,0.36,20.96
13.75,6.90,0.36,21.00
13.66,6.81,0.35,20.82
6.22,5.55,0.56,12.33
9.11,6.80,0.61,16.52
11.23,7.90,0.47,19.60
11.25,6.36,0.39,18.00
12.84,7.23,0.37,20.44
13.72,6.84,0.36,20.91
13.84,6.99,0.38,21.21
13.53,6.86,0.39,20.77
12.72,6.70,0.35,19.78
2.82,4.65,0.37,7.84
3.14,7.71,0.59,11.44
8.53,7.82,0.57,16.91
11.96,7.68,0.49,20.13
12.19,6.97,0.38,19.53
13.56,7.02,0.36,20.95
6.92,6.08,0.57,13.57
3.00,5.45,0.53,8.99
9.26,8.90,0.54,18.70
12.05,7.00,0.39,19.44
13.44,6.96,0.37,20.77
9.09,7.70,0.42,17.21
13.00,7.08,0.45,20.52
11.84,7.70,0.58,20.12
10.02,7.88,0.52,18.42
12.42,6.64,0.37,19.43
9.12,8.48,0.45,18.06
12.14,7.08,0.42,19.64
2.99,5.45,0.50,8.94
3.80,8.38,0.56,12.75
12.70,7.28,0.40,20.37
13.63,6.92,0.37,20.92
13.72,6.88,0.37,20.98
13.92,6.94,0.39,21.25
11.43,7.80,0.46,19.68
12.87,6.96,0.41,20.24
13.52,7.02,0.36,20.90
13.86,6.85,0.37,21.08
13.90,6.92,0.35,21.17
13.62,6.99,0.37,20.99
12.57,7.85,0.52,20.94
11.24,7.18,0.40,18.83
13.68,7.20,0.43,21.30
2.89,5.14,0.44,8.48
11.70,8.35,0.49,20.55
12.66,7.01,0.43,20.10
3.02,4.77,0.38,8.17
2.79,4.72,0.38,7.89
3.79,8.35,0.58,12.72
12.57,7.79,0.48,20.84
12.28,7.04,0.42,19.75
7.47,8.30,0.42,16.19
13.01,6.93,0.38,20.32
13.72,6.81,0.35,20.88
14.03,6.97,0.37,21.36
13.68,5.18,0.46,19.31
3.94,7.99,0.60,12.53
12.82,7.20,0.38,20.40
9.60,7.87,0.41,17.88
12.85,7.39,0.50,20.74
5.01,5.74,0.58,11.34
11.80,7.57,0.41,19.78
12.78,7.13,0.50,20.41
3.00,5.79,0.57,9.36
6.72,5.54,0.51,12.77
13.69,7.42,0.37,21.48
13.50,7.02,0.39,20.91
13.61,6.97,0.35,20.94
13.59,7.01,0.37,20.98
2.79,4.66,0.36,7.81
8.31,9.26,0.49,18.07
12.24,7.02,0.37,19.62
13.48,6.99,0.35,20.82
6.03,6.99,0.59,13.62
12.90,7.64,0.49,21.03
12.19,6.89,0.38,19.45
13.43,7.03,0.37,20.83
2.84,4.96,0.53,8.33
13.10,7.72,0.42,21.24
12.46,7.22,0.48,20.16
3.09,5.73,0.60,9.41
3.09,5.57,0.58,9.24
3.18,5.60,0.56,9.34
8.68,8.35,0.46,17.50
12.68,7.37,0.50,20.55
2.99,5.37,0.50,8.86
5.76,8.93,0.50,15.19
12.53,6.64,0.36,19.53
13.68,7.41,0.64,21.73
11.69,7.37,0.45,19.51
13.04,7.53,0.62,21.20
2.85,5.04,0.43,8.32
3.02,6.14,0.59,9.75
5.43,5.36,0.47,11.26
13.41,7.42,0.38,21.22
13.50,7.54,0.50,21.55
11.30,4.86,0.45,16.61
2.85,4.72,0.40,7.97
2.96,5.49,0.53,8.98
12.94,7.50,0.41,20.85
9.66,5.44,0.53,15.63
13.22,7.42,0.46,21.10
13.15,7.61,0.47,21.23
11.96,7.09,0.40,19.46
5.10,7.77,0.63,13.49
4.20,8.53,0.63,13.35
10.79,7.25,0.39,18.43
2.85,4.78,0.36,7.98
2.95,5.40,0.52,8.87
13.22,7.49,0.44,21.15
12.52,7.16,0.44,20.12
8.83,7.24,0.51,16.58
2.91,4.87,0.39,8.16
3.05,5.66,0.58,9.28
2.95,5.42,0.50,8.87
2.93,5.62,0.56,9.12
12.79,7.55,0.41,20.75
12.60,7.09,0.40,20.10
12.67,7.06,0.39,20.11
8.27,8.81,0.53,17.61
12.09,7.08,0.42,19.59
3.30,6.19,0.60,10.09
2.84,4.93,0.39,8.16
3.04,5.24,0.50,8.78
13.69,7.51,0.45,21.65
12.61,7.04,0.38,20.03
3.00,5.42,0.50,8.92
10.54,7.81,0.54,18.89
8.45,6.97,0.58,16.00
11.07,7.92,0.53,19.52
3.08,5.76,0.61,9.45
3.02,5.58,0.58,9.18
2.98,5.52,0.51,9.02
12.27,7.48,0.39,20.14
12.55,7.64,0.46,20.65
12.13,7.02,0.42,19.57
9.47,8.45,0.49,18.40
11.70,7.12,0.40,19.21
5.54,4.72,0.40,10.66
2.83,5.25,0.47,8.55
2.86,4.87,0.39,8.12
2.94,5.39,0.48,8.81
12.29,7.73,0.42,20.43
4.60,5.60,0.58,10.78
12.40,7.28,0.38,20.05
13.32,7.44,0.47,21.24
7.08,4.90,0.41,12.40
13.09,7.17,0.38,20.65
12.13,7.43,0.39,19.95
4.52,5.04,0.51,10.07
13.29,7.40,0.44,21.13
13.15,7.58,0.54,21.26
12.12,7.43,0.56,20.10
6.35,7.02,0.60,13.97
11.51,7.93,0.47,19.91
2.86,4.88,0.39,8.13
2.84,4.89,0.40,8.13
10.95,5.50,0.44,16.88
12.78,7.00,0.44,20.23
13.39,7.03,0.40,20.82
6.88,8.05,0.41,15.35
12.76,7.30,0.57,20.64
2.97,5.43,0.51,8.91
3.00,5.53,0.54,9.06
2.88,5.17,0.44,8.50
2.87,5.05,0.50,8.42
2.90,5.21,0.45,8.57
2.86,5.04,0.46,8.35
10.01,8.37,0.43,18.80
12.93,7.50,0.49,20.93
12.03,7.38,0.54,19.96
5.11,5.90,0.53,11.54
2.83,4.80,0.38,8.01
3.91,7.71,0.55,12.18
13.10,7.35,0.43,20.87
13.29,7.07,0.37,20.73
13.60,6.99,0.36,20.95
13.67,7.27,0.51,21.45
10.54,7.36,0.60,18.50
10.14,7.92,0.49,18.54
7.12,5.90,0.50,13.52
2.97,5.57,0.55,9.09
3.04,6.20,0.59,9.83
12.92,7.36,0.39,20.67
13.06,6.37,0.37,19.79
2.81,4.68,0.36,7.85
2.96,5.39,0.55,8.90
13.35,7.48,0.38,21.21
5.54,4.90,0.38,10.82
2.82,4.67,0.37,7.85
3.03,5.56,0.51,9.10
10.96,7.78,0.39,19.13
11.41,6.18,0.37,17.95
2.81,4.63,0.37,7.81
6.90,9.38,0.51,16.79
12.05,6.96,0.42,19.43
13.48,7.06,0.39,20.93
3.04,7.20,0.50,10.75
