Time_offload,Time_process,Time_reply,Time_e2e
8.16,6.92,6.31,21.38
5.89,2.35,0.23,8.47
4.87,2.00,0.20,7.06
4.63,1.86,0.19,6.67
4.29,1.81,0.20,6.30
4.14,1.61,0.17,5.91
4.00,1.65,0.18,5.83
4.05,1.58,0.17,5.80
3.71,1.69,0.18,5.58
3.79,1.59,0.16,5.53
3.75,1.61,0.17,5.53
3.82,1.68,0.20,5.70
4.18,1.53,0.18,5.89
3.78,1.59,0.20,5.56
3.70,1.52,0.17,5.38
3.87,1.61,0.20,5.68
3.94,1.58,0.19,5.71
3.75,1.62,0.20,5.57
3.85,1.57,0.18,5.60
3.78,1.56,0.21,5.54
3.80,1.55,0.18,5.53
3.81,1.53,0.20,5.54
3.81,1.55,0.17,5.53
3.87,1.53,0.17,5.57
3.77,1.58,0.17,5.53
3.82,1.62,0.17,5.61
17.15,6.12,4.07,27.34
3.86,1.57,0.20,5.63
3.91,1.52,0.18,5.61
3.76,1.52,0.18,5.46
3.81,1.53,0.17,5.52
3.72,1.54,0.19,5.45
3.81,1.63,0.20,5.65
3.87,1.57,0.16,5.60
3.74,1.54,0.21,5.50
3.81,1.75,0.16,5.72
3.75,1.54,0.21,5.50
3.67,1.52,0.19,5.38
3.71,1.57,0.20,5.48
3.71,1.59,0.20,5.50
3.73,1.54,0.28,5.55
3.73,1.59,0.20,5.52
3.86,1.52,0.19,5.56
3.73,1.55,0.21,5.49
3.81,1.51,0.20,5.52
3.72,1.54,0.20,5.46
3.80,1.63,0.18,5.61
3.79,1.62,0.17,5.58
3.80,1.52,0.20,5.52
3.72,1.53,0.20,5.44
3.73,1.55,0.20,5.49
3.77,1.51,0.17,5.45
3.74,1.54,0.21,5.50
3.68,1.62,0.21,5.51
3.69,1.51,0.21,5.42
3.77,1.53,0.19,5.50
3.85,1.52,0.18,5.56
3.87,1.56,0.21,5.65
17.11,5.95,3.79,26.85
3.77,1.54,0.20,5.51
3.80,1.56,0.22,5.57
3.73,1.52,0.20,5.45
3.92,1.56,0.21,5.68
3.80,1.53,0.20,5.53
3.81,1.60,0.18,5.59
3.80,1.57,0.20,5.56
3.67,1.60,0.18,5.45
3.73,1.53,0.19,5.45
3.70,1.50,0.20,5.41
3.71,1.53,0.21,5.45
3.80,1.52,0.19,5.51
3.71,1.50,0.22,5.43
3.79,1.59,0.22,5.60
3.75,1.61,0.20,5.56
3.80,1.51,0.22,5.53
3.94,1.57,0.18,5.69
3.75,1.56,0.18,5.49
3.84,1.62,0.19,5.65
3.72,1.55,0.20,5.47
3.78,1.63,0.19,5.60
3.71,1.55,0.19,5.44
3.75,1.53,0.21,5.49
3.87,1.53,0.16,5.57
3.72,1.55,0.19,5.46
3.79,1.53,0.20,5.52
3.68,1.55,0.21,5.44
3.69,1.59,0.22,5.50
3.75,1.52,0.19,5.46
3.81,1.53,0.21,5.56
3.86,1.53,0.20,5.59
17.06,5.91,3.88,26.85
3.97,1.56,0.20,5.73
3.81,1.54,0.20,5.55
3.88,1.55,0.20,5.63
3.83,1.55,0.20,5.57
3.84,1.54,0.21,5.59
3.76,1.53,0.19,5.48
3.77,1.54,0.20,5.51
3.75,1.54,0.19,5.48
3.66,1.53,0.19,5.38
3.85,1.59,0.17,5.61
3.78,1.53,0.20,5.51
3.78,1.54,0.19,5.50
3.79,1.52,0.17,5.48
3.73,1.53,0.21,5.47
3.87,1.56,0.17,5.60
3.73,1.56,0.16,5.46
3.74,1.54,0.20,5.48
3.69,1.53,0.19,5.41
3.71,1.54,0.22,5.47
3.78,1.57,0.19,5.54
3.67,1.57,0.18,5.42
3.73,1.59,0.20,5.52
3.74,1.55,0.19,5.47
3.74,1.53,0.20,5.47
3.77,1.52,0.20,5.48
3.75,1.56,0.19,5.50
3.81,1.51,0.18,5.49
3.75,1.55,0.22,5.52
3.75,1.57,0.19,5.51
3.74,1.54,0.19,5.47
3.81,1.53,0.20,5.53
17.10,5.85,3.77,26.72
3.87,1.55,0.21,5.63
3.97,1.54,0.19,5.70
3.75,1.54,0.18,5.47
3.77,1.57,0.20,5.54
3.82,1.54,0.20,5.57
3.79,1.58,0.21,5.58
3.79,1.53,0.20,5.52
3.82,1.44,0.18,5.44
3.66,1.54,0.21,5.41
3.75,1.55,0.19,5.49
3.76,1.52,0.22,5.50
3.89,1.54,0.17,5.60
3.79,1.52,0.21,5.53
3.79,1.52,0.19,5.50
3.71,1.50,0.18,5.39
3.72,1.59,0.21,5.53
3.71,1.51,0.20,5.42
3.75,1.53,0.20,5.47
3.79,1.51,0.20,5.50
3.77,1.53,0.20,5.49
3.67,1.69,0.19,5.55
3.76,1.57,0.30,5.63
3.69,1.55,0.20,5.44
3.88,1.58,0.20,5.67
3.87,1.59,0.19,5.65
3.90,1.58,0.21,5.69
3.86,1.66,0.19,5.71
3.87,1.60,0.19,5.66
3.91,1.62,0.19,5.71
3.99,1.67,0.17,5.83
3.87,1.60,0.21,5.68
17.54,5.85,3.75,27.15
