Time_offload,Time_process,Time_reply,Time_e2e
4.82,1404.80,3.60,1413.21
3.03,5.55,0.40,8.97
6.27,5.81,0.32,12.40
11.86,7.14,0.32,19.32
13.66,7.69,0.35,21.70
12.97,6.48,0.33,19.78
13.96,7.25,0.41,21.62
13.14,7.36,0.40,20.91
13.16,7.00,0.35,20.52
13.71,6.89,0.35,20.95
3.77,7.96,0.55,12.29
3.04,5.58,0.47,9.09
12.75,7.37,0.32,20.44
2.87,4.88,0.44,8.19
13.85,7.21,0.31,21.37
14.12,6.86,0.32,21.30
13.78,6.87,0.31,20.96
13.73,6.90,0.34,20.97
13.79,6.96,0.32,21.06
12.35,4.62,0.32,17.30
2.80,5.11,0.46,8.38
11.29,8.03,0.35,19.67
12.97,6.94,0.32,20.22
13.72,6.90,0.34,20.95
13.88,6.89,0.31,21.08
13.90,7.25,0.43,21.59
4.95,5.92,0.48,11.35
3.55,7.20,0.56,11.31
13.31,7.31,0.32,20.94
13.74,7.01,0.32,21.07
13.67,6.89,0.32,20.88
13.87,7.02,0.39,21.28
12.39,7.93,0.52,20.84
10.05,7.79,0.41,18.24
2.86,5.06,0.43,8.34
13.60,7.27,0.36,21.23
13.76,6.60,0.30,20.67
14.07,6.94,0.31,21.32
13.71,6.88,0.33,20.92
10.63,5.35,0.46,16.43
2.97,5.43,0.46,8.87
8.31,8.89,0.45,17.65
12.36,7.02,0.32,19.70
13.66,6.99,0.31,20.96
13.95,6.83,0.31,21.09
13.86,6.91,0.31,21.08
13.96,6.81,0.30,21.08
13.83,6.87,0.31,21.00
13.85,6.81,0.30,20.97
13.78,6.85,0.31,20.93
13.76,6.93,0.31,21.00
11.88,5.20,0.46,17.55
9.82,7.24,0.53,17.58
11.10,7.82,0.39,19.32
11.60,6.55,0.36,18.51
13.29,6.94,0.32,20.55
14.01,6.89,0.32,21.22
13.79,6.94,0.32,21.06
13.89,6.90,0.34,21.12
13.74,6.91,0.31,20.96
3.46,4.68,0.31,8.45
