Created,Deserialized,Processing,Processed,Finished
1714995356.8574526,1714995350.0192406,1714995350.023107,1714995350.0231183,1714995356.875035
1714995356.8622885,1714995350.023819,1714995350.027544,1714995350.027553,1714995356.8814673
1714995356.8658547,1714995350.028813,1714995350.0320704,1714995350.0320773,1714995356.8847625
1714995356.8692825,1714995350.032279,1714995350.0345356,1714995350.0345392,1714995356.8884919
1714995356.8727043,1714995350.034852,1714995350.0365243,1714995350.0365274,1714995356.8885605
1714995356.8762689,1714995350.036986,1714995350.0382528,1714995350.0382555,1714995356.8919415
1714995356.8794868,1714995350.0383298,1714995350.039342,1714995350.0393434,1714995356.8920248
1714995356.8827116,1714995350.0395372,1714995350.0404146,1714995350.0404162,1714995356.8920326
1714995356.886254,1714995350.0405738,1714995350.0413153,1714995350.0413165,1714995356.895174
1714995356.8899205,1714995350.0434115,1714995350.0441632,1714995350.0441654,1714995356.898345
1714995356.893179,1714995350.045584,1714995350.0463383,1714995350.04634,1714995356.8984025
1714995356.8963554,1714995350.0499663,1714995350.050955,1714995350.0509577,1714995356.904918
1714995356.8997054,1714995350.052245,1714995350.053139,1714995350.0531406,1714995356.9049873
1714995356.9028585,1714995350.0554507,1714995350.0563674,1714995350.0563698,1714995356.9082348
1714995356.906153,1714995350.0593746,1714995350.0604281,1714995350.06043,1714995356.9146364
1714995356.9094095,1714995350.0618737,1714995350.0629013,1714995350.0629034,1714995356.9147158
1714995356.9125624,1714995350.0658855,1714995350.067025,1714995350.067027,1714995356.9211948
1714995356.915834,1714995350.0693676,1714995350.0705533,1714995350.0705557,1714995356.9243045
1714995356.9192224,1714995350.0716941,1714995350.0727785,1714995350.0727806,1714995356.9249732
1714995356.9222596,1714995350.075184,1714995350.0763056,1714995350.076308,1714995356.9281447
1714995356.926099,1714995350.096995,1714995350.1005945,1714995350.1006021,1714995356.9549274
1714995356.9293056,1714995350.10178,1714995350.1044724,1714995350.1044774,1714995356.958353
1714995356.9327173,1714995350.1047966,1714995350.106792,1714995350.1067955,1714995356.9583619
1714995356.9362729,1714995350.1069195,1714995350.1085536,1714995350.1085563,1714995356.9617667
1714995356.939415,1714995350.108639,1714995350.109942,1714995350.109944,1714995356.961775
1714995356.9424613,1714995350.1103802,1714995350.1114812,1714995350.111483,1714995356.9650555
1714995356.9459243,1714995350.1115546,1714995350.1125062,1714995350.1125078,1714995356.9650633
1714995356.949536,1714995350.1125746,1714995350.1133847,1714995350.113386,1714995356.9683785
1714995356.9526904,1714995350.113678,1714995350.1143665,1714995350.1143677,1714995356.9683886
1714995356.9560666,1714995350.1144145,1714995350.1150334,1714995350.1150343,1714995356.968467
1714995356.9596078,1714995350.1150687,1714995350.115627,1714995350.1156278,1714995356.9684734
1714995356.9629943,1714995350.1167989,1714995350.1173954,1714995350.117397,1714995356.9715366
1714995356.9663374,1714995350.118693,1714995350.1192768,1714995350.1192784,1714995356.9716
1714995356.9695406,1714995350.1235693,1714995350.1243386,1714995350.1243408,1714995356.9759917
1714995356.9729114,1714995350.1252918,1714995350.1260111,1714995350.1260123,1714995356.978052
1714995356.9760277,1714995350.1285548,1714995350.1293597,1714995350.1293614,1714995356.9813201
1714995356.9792898,1714995350.1316917,1714995350.1325972,1714995350.132599,1714995356.984752
1714995356.9826458,1714995350.1354253,1714995350.136422,1714995350.1364238,1714995356.9879694
1714995356.9859262,1714995350.138904,1714995350.1399732,1714995350.1399753,1714995356.9914625
1714995356.9891932,1714995350.1417913,1714995350.142873,1714995350.1428754,1714995356.994751
1714995356.9925804,1714995350.1456027,1714995350.1467817,1714995350.1467843,1714995356.998343
1714995356.9960887,1714995350.1487763,1714995350.1499245,1714995350.1499271,1714995357.0017066
1714995356.9996464,1714995350.1523833,1714995350.1535618,1714995350.1535642,1714995357.00514
1714995357.0028896,1714995350.1555614,1714995350.1567512,1714995350.1567538,1714995357.008482
1714995357.0062568,1714995350.158717,1714995350.1599104,1714995350.1599126,1714995357.0117865
1714995357.0096622,1714995350.1623695,1714995350.1635854,1714995350.1635883,1714995357.0150905
